"ruta","vattendist","namn","strandtyp","kusttyp","urvalsklass","provyta","pyid","exponering","transektlen","transektriktning","easting","northing","longitud","latitud"
4108,3,"Horsfjärden","block/grus","fastland","08_havsklippa",157,20174108157,"5-Skyddat",6.3,302,677882.9162,6549584.1935,18.1012595112269,59.0485132662335
4148,3,"Ortalaviken","sand","fastland","03_sand",158,20174148158,"3-Extremt skyddat",7,304,711216.2792,6658159.3523,18.7888489692409,60.006253646275
4148,3,"Östhammars kustvatten","block/grus","öar","08_havsklippa",159,20174148159,"6-Mod exponerat",9,196,714837.8007,6659974.201,18.8555379577484,60.0206358174103
4149,3,"Östhammars kustvatten","klippa/häll","öar","01_klippstränder",160,20174149160,"6-Mod exponerat",5.4,270,713394.2523,6664065.3091,18.8339511103299,60.0580410141309
4149,3,"Östhammars kustvatten","klippa/häll","öar","01_klippstränder",161,20174149161,"6-Mod exponerat",14.5,221,713798.91,6663239.6094,18.8403417331371,60.0504328334915
4154,3,"Öregrunds kustvatten","strandäng/våtmark","öar","07_landhöjningsskog",162,20174154162,"2-Ultra skyddat",7.1,276,695779.2656,6696336.5982,18.5493469348431,60.3560408617058
4154,3,"Öregrunds kustvatten","strandäng/våtmark","öar","10_vasstrand",163,20174154163,"2-Ultra skyddat",6.6,27,695852.9808,6696864.5524,18.5511954471302,60.3607365192076
4154,3,"Öregrunds kustvatten","strandäng/våtmark","öar","04_strandäng/våtmark",164,20174154164,"2-Ultra skyddat",11,30,696075.29,6696722.2108,18.5550782193214,60.3593534064811
4154,3,"Gällfjärden","strandäng/våtmark","öar","04_strandäng/våtmark",165,20174154165,"2-Ultra skyddat",12.3,23,696118.6434,6697450.1374,18.5565738868872,60.3658557186805
4154,3,"Öregrunds kustvatten","klippa/häll","öar","01_klippstränder",166,20174154166,"4-Mycket skyddat",3.1,221,696304.9689,6695772.4808,18.5583046422942,60.3507312354008
4154,3,"Öregrunds kustvatten","strandäng/våtmark","öar","07_landhöjningsskog",167,20174154167,"2-Ultra skyddat",7.8,16,696356.7136,6696013.8479,18.559476459373,60.3528691726784
4154,3,"Öregrunds kustvatten","klippa/häll","öar","07_landhöjningsskog",168,20174154168,"2-Ultra skyddat",1.8,217,696398.5924,6696737.5703,18.5609418694844,60.359334474635
4154,3,"Öregrunds kustvatten","strandäng/våtmark","öar","07_landhöjningsskog",169,20174154169,"3-Extremt skyddat",4.1,263,696777.3287,6697286.1539,18.5683311330777,60.3640667790891
4154,3,"Öregrunds kustvatten","block/grus","öar","07_landhöjningsskog",170,20174154170,"3-Extremt skyddat",6.4,292,696780.2312,6696617.1073,18.5677276666413,60.3580698031591
4154,3,"Öregrunds kustvatten","klippa/häll","skär","09_skär",171,20174154171,"5-Skyddat",5.4,249,697030.2742,6696621.5027,18.5722550871672,60.3579876903216
4154,3,"Öregrunds kustvatten","klippa/häll","öar","01_klippstränder",172,20174154172,"4-Mycket skyddat",2.7,163,697216.8321,6695142.5734,18.5741775212453,60.344643801853
4154,3,"Öregrunds kustvatten","klippa/häll","skär","09_skär",173,20174154173,"5-Skyddat",3.9,323,698177.7056,6696673.6783,18.593062364041,60.3578957092153
4155,3,"Öregrunds kustvatten","klippa/häll","skär","09_skär",174,20174155174,NA,5.4,84,700398.2915,6697971.5007,18.6345245309757,60.368433064826
4155,3,"Öregrunds kustvatten","klippa/häll","öar","01_klippstränder",175,20174155175,"5-Skyddat",10.2,238,700896.0398,6697829.4956,18.6433884059172,60.3669140502297
4155,3,"Öregrunds kustvatten","block/grus","öar","02_block/grus",176,20174155176,"6-Mod exponerat",12.6,241,701104.4217,6698177.524,18.6475075078694,60.3699291828866
4155,3,"Öregrunds kustvatten","klippa/häll","öar","01_klippstränder",177,20174155177,"5-Skyddat",8.5,114,701634.1844,6698920.5223,18.6578402229211,60.3763234072736
4174,2,"Hudiksvallsfjärden","block/grus","fastland","07_landhöjningsskog",178,20174174178,"4-Mycket skyddat",8.1,29,620231.1812,6843067.8319,17.2736279957219,61.7018529537906
4174,2,"Agöfjärden sek namn","block/grus","fastland","07_landhöjningsskog",179,20174174179,"3-Extremt skyddat",4.8,347,622129.5724,6842863.561,17.3093561876221,61.6994207338902
4174,2,"Agöfjärden sek namn","strandäng/våtmark","fastland","07_landhöjningsskog",180,20174174180,"4-Mycket skyddat",6,56,623076.117,6843110.5631,17.3274040305426,61.7013336042829
4174,2,"Agöfjärden sek namn","block/grus","fastland","07_landhöjningsskog",181,20174174181,"5-Skyddat",4.4,58,623530.5008,6844184.8927,17.3367173651639,61.7108236875791
4175,2,"N M Bottenhavets kustvatten","block/grus","fastland","02_block/grus",182,20174175182,"6-Mod exponerat",5.6,215,624976.8733,6851605.9526,17.3691602802698,61.7769162067768
4178,2,"Sundsvallsbukten","klippa/häll","fastland","08_havsklippa",183,20174178183,"6-Mod exponerat",10.4,179,636058.8107,6903954.8796,17.6190261688908,62.2425627963476
4178,2,"Sundsvallsbukten","block/grus","fastland","02_block/grus",184,20174178184,"6-Mod exponerat",11.5,207,637864.7197,6903500.8269,17.6533865129229,62.2378316416502
4178,2,"Sundsvallsbukten","klippa/häll","fastland","01_klippstränder",185,20174178185,"6-Mod exponerat",1.2,254,638280.9356,6902890.706,17.6609045930993,62.2322076597564
4186,2,"Kramforsfjärden sek namn","sand","öar","03_sand",186,20174186186,"4-Mycket skyddat",5.7,155,645724.087,6977875.6787,17.8679902368683,62.9016184785341
4186,2,"Kramforsfjärden sek namn","block/grus","öar","02_block/grus",187,20174186187,"4-Mycket skyddat",6,123,646141.0478,6978054.19,17.8763409969524,62.9030517385291
4186,2,"Kramforsfjärden sek namn","sand","fastland","03_sand",188,20174186188,"3-Extremt skyddat",1.7,118,648376.3112,6979072.5261,17.9211766678552,62.911276766925
4186,2,"Kramforsfjärden sek namn","strandäng/våtmark","fastland","04_strandäng/våtmark",189,20174186189,"3-Extremt skyddat",10.5,25,648445.3875,6978149.0353,17.9217096750911,62.9029707079831
4186,2,"Kramforsfjärden sek namn","sand","fastland","03_sand",190,20174186190,"3-Extremt skyddat",4.3,85,648493.519,6979270.7623,17.923657805685,62.9130059500229
4187,2,"Gaviksfjärden","block/grus","öar","02_block/grus",191,20174187191,"3-Extremt skyddat",9,124,665814.7855,6978640.7344,18.2634375242573,62.8998901638676
4187,2,"Gaviksfjärden","sand","fastland","03_sand",192,20174187192,"4-Mycket skyddat",13.8,324,666347.4104,6978549.3707,18.2738084364789,62.8988288246998
4187,2,"Gaviksfjärden","block/grus","fastland","02_block/grus",193,20174187193,"5-Skyddat",8,11,666952.3553,6978133.48,18.2852733259725,62.8948256404992
4187,2,"Gaviksfjärden","block/grus","öar","02_block/grus",194,20174187194,"2-Ultra skyddat",2.9,94,667126.2468,6979723.3807,18.2902864367359,62.9089924732076
4187,2,"Gaviksfjärden","sand","öar","10_vasstrand",195,20174187195,"2-Ultra skyddat",2.5,261,667411.7331,6979599.358,18.2957708966209,62.9077501194527
4192,2,"Gullviksfjärden sek namn","klippa/häll","öar","08_havsklippa",196,20174192196,"5-Skyddat",6.1,113,692746.5542,7008047.2529,18.8265912742859,63.1499976906184
4192,2,"Gullviksfjärden sek namn","block/grus","öar","07_landhöjningsskog",197,20174192197,"5-Skyddat",7.5,90,694005.4992,7009800.324,18.8536037609249,63.1650211243718
4192,2,"Höga kustens kustvatten","sand","öar","03_sand",198,20174192198,"5-Skyddat",24.1,228,694021.0183,7009267.7046,18.8532770802426,63.1602432818569
4192,2,"Höga kustens kustvatten","klippa/häll","öar","01_klippstränder",199,20174192199,"6-Mod exponerat",4,189,694705.1433,7008725.0633,18.8661788460389,63.1550153002652
4192,2,"Höga kustens kustvatten","klippa/häll","öar","08_havsklippa",200,20174192200,"6-Mod exponerat",11.1,204,694791.8622,7008284.3165,18.8673696734943,63.151021736295
4192,2,"Höga kustens kustvatten","klippa/häll","öar","08_havsklippa",201,20174192201,"7-Exponerat",10.6,261,694861.6249,7007773.4,18.8681407116736,63.1464089779984
4192,2,"Höga kustens kustvatten","klippa/häll","öar","08_havsklippa",202,20174192202,"6-Mod exponerat",22.3,301,694911.4467,7009841.6536,18.8715993125234,63.1649024693685
4193,2,"Gullviksfjärden sek namn","block/grus","öar","07_landhöjningsskog",203,20174193203,"5-Skyddat",13.7,254,691097.4541,7012001.5281,18.7985770164924,63.1862872161979
4201,1,"S n Kvarkens kustvatten","block/grus","skär","09_skär",204,20174201204,"6-Mod exponerat",26.6,181,789493.8969,7079136.2554,20.8663514888339,63.7201616786713
4201,1,"S n Kvarkens kustvatten","block/grus","öar","07_landhöjningsskog",205,20174201205,"4-Mycket skyddat",6.6,76,789605.7016,7078920.842,20.8682031050255,63.718146640693
4202,1,"N n Kvarkens kustvatten","block/grus","öar","02_block/grus",206,20174202206,"2-Ultra skyddat",11.2,110,792002.9109,7085116.8712,20.9280829628674,63.771474835646
4202,1,"N n Kvarkens kustvatten","strandäng/våtmark","fastland","04_strandäng/våtmark",207,20174202207,"2-Ultra skyddat",3.4,291,792081.9156,7085472.2138,20.9303444338712,63.7745810237175
4202,1,"N n Kvarkens kustvatten","block/grus","skär","07_landhöjningsskog",208,20174202208,"5-Skyddat",9.8,293,792248.6072,7086216.169,20.9351067077794,63.7810830229584
4202,1,"N n Kvarkens kustvatten","block/grus","öar","07_landhöjningsskog",209,20174202209,"5-Skyddat",15.9,298,792418.3143,7086702.9179,20.9394476027486,63.7852864792105
4202,1,"N n Kvarkens kustvatten","block/grus","öar","07_landhöjningsskog",210,20174202210,"5-Skyddat",4.2,173,792442.752,7087019.486,20.9405371473823,63.7880918334969
4202,1,"N n Kvarkens kustvatten","klippa/häll","öar","01_klippstränder",211,20174202211,"6-Mod exponerat",8.5,267,792533.2,7086974.1915,20.9422772246603,63.7876121510913
4202,1,"N n Kvarkens kustvatten","block/grus","öar","02_block/grus",212,20174202212,"6-Mod exponerat",11.8,127,792996.5968,7085791.5601,20.949397958069,63.776669510158
4209,1,"Simpan","strandäng/våtmark","fastland","10_vasstrand",213,20174209213,"3-Extremt skyddat",51.4,201,791972.7891,7186352.2318,21.1247181620874,64.6749406549867
4209,1,"Simpan","strandäng/våtmark","fastland","07_landhöjningsskog",214,20174209214,"3-Extremt skyddat",67.2,22,792249.3968,7186850.8694,21.1314890542875,64.6791499457081
4209,1,"Simpan","strandäng/våtmark","fastland","04_strandäng/våtmark",215,20174209215,"3-Extremt skyddat",41.9,20,793253.3282,7186658.9174,21.1520155895087,64.6765662138321
4209,1,"Sörfjärden","strandäng/våtmark","fastland","07_landhöjningsskog",216,20174209216,"3-Extremt skyddat",75.9,180,793541.0484,7187417.1555,21.1595502655986,64.6830805313617
4209,1,"Simpan","sand","fastland","03_sand",217,20174209217,"3-Extremt skyddat",4.2,98,793880.1064,7185585.1023,21.1628892703036,64.6664409970857
4209,1,"Simpan","block/grus","fastland","02_block/grus",218,20174209218,"5-Skyddat",7.6,115,794170.4646,7185767.2744,21.1693062491978,64.6678132621436
4210,1,"Kågefjärden","strandäng/våtmark","fastland","10_vasstrand",219,20174210219,"3-Extremt skyddat",99.7,263,784105.7615,7204434.6923,20.9965966277468,64.8430306272259
4210,1,"Kågefjärden","strandäng/våtmark","fastland","04_strandäng/våtmark",220,20174210220,"3-Extremt skyddat",3.3,300,784492.6289,7203969.6143,21.0037796949758,64.8385519137984
4221,1,"Storfjärden","block/grus","öar","07_landhöjningsskog",221,20174221221,"5-Skyddat",17.4,56,810081.7411,7267403.4322,21.6806867345302,65.3812372238498
4221,1,"Storfjärden","block/grus","öar","02_block/grus",222,20174221222,"4-Mycket skyddat",5.4,357,811953.3941,7266131.1703,21.7177648314243,65.3681191392796
4221,1,"Storfjärden","sand","öar","03_sand",223,20174221223,"5-Skyddat",8.9,35,812999.6622,7266852.6723,21.7417620372377,65.3735480857086
4221,1,"Storfjärden","block/grus","öar","02_block/grus",224,20174221224,"5-Skyddat",21.7,259,813800.0097,7265348.9488,21.7553973972976,65.3593825861837
4221,1,"Storfjärden","block/grus","öar","02_block/grus",225,20174221225,"5-Skyddat",13.1,50,814660.9447,7265301.3078,21.7736643800024,65.3581310887088
4222,1,"Storfjärden","block/grus","öar","07_landhöjningsskog",226,20174222226,"5-Skyddat",8.3,50,815166.9663,7265338.859,21.7845513715937,65.357978527086
4222,1,"Norrbottens skärgårds kustvatten","block/grus","öar","02_block/grus",227,20174222227,"5-Skyddat",3.9,239,815343.5125,7267401.0762,21.7930852669146,65.3761814972523
4222,1,"Norrbottens skärgårds kustvatten","strandäng/våtmark","öar","04_strandäng/våtmark",228,20174222228,"5-Skyddat",11.5,201,815512.5337,7267217.5709,21.796270565293,65.3743834867769
4224,1,"Norrbottens skärgårds kustvatten","block/grus","öar","07_landhöjningsskog",229,20174224229,"6-Mod exponerat",27.2,20,825299.7277,7267772.7485,22.0065278380987,65.3697366429821
4224,1,"Norrbottens skärgårds kustvatten","block/grus","öar","07_landhöjningsskog",230,20174224230,"6-Mod exponerat",23.9,274,825987.8453,7268866.5478,22.0238283817506,65.3787916338407
4233,1,"N. Sigfridsöfjärden","block/grus","fastland","07_landhöjningsskog",231,20174233231,"4-Mycket skyddat",16.8,239,835544.8662,7310353.4415,22.3314171943277,65.7383471017915
4233,1,"N. Sigfridsöfjärden","block/grus","fastland","07_landhöjningsskog",232,20174233232,"5-Skyddat",7.2,43,836276.3441,7310377.8357,22.3473015915192,65.7377998517326
4233,1,"Gussöfjärden","block/grus","skär","09_skär",233,20174233233,"5-Skyddat",13.2,108,836354.9778,7311768.3545,22.3525407899206,65.7500906378832
4234,1,"Gussöfjärden","block/grus","öar","07_landhöjningsskog",234,20174234234,"5-Skyddat",10.3,175,840926.0814,7315543.9948,22.4611930967728,65.7788615120349
4234,1,"Rånefjärden","block/grus","öar","07_landhöjningsskog",235,20174234235,"4-Mycket skyddat",19.5,227,842390.4045,7316584.9681,22.4956118172786,65.7865620902017
4234,1,"Gussöfjärden","block/grus","fastland","07_landhöjningsskog",236,20174234236,"2-Ultra skyddat",28.2,148,844236.8487,7315894.8749,22.5338064539015,65.7784480026521
4234,1,"Bergöfjärden","block/grus","fastland","02_block/grus",237,20174234237,"3-Extremt skyddat",7.1,321,844739.2879,7316020.9384,22.545016269781,65.7790298518915
4234,1,"Bergöfjärden","block/grus","fastland","07_landhöjningsskog",238,20174234238,"3-Extremt skyddat",12.4,79,844946.0453,7316823.4299,22.5515945265724,65.7859450564275
4247,4,"V Gotlands s kustvatten","strandäng/våtmark","öar","06_dyner",239,20174247239,"6-Mod exponerat",35.2,109,690430.3271,6339952.539,18.1492139839108,57.1632066262102
4247,4,"V Gotlands s kustvatten","sand","öar","06_dyner",240,20174247240,"6-Mod exponerat",65.3,8,690532.037,6339818.7607,18.1507909568411,57.1619644937922
4247,4,"V Gotlands s kustvatten","sand","öar","06_dyner",241,20174247241,"6-Mod exponerat",7,18,690971.4827,6339850.64,18.1580698404621,57.1620679219367
4247,4,"V Gotlands s kustvatten","sand","öar","06_dyner",242,20174247242,"6-Mod exponerat",20.6,265,691141.9607,6339677.5607,18.1607515675379,57.160444554214
4247,4,"V Gotlands s kustvatten","sand","öar","06_dyner",243,20174247243,"6-Mod exponerat",13.2,52,691363.7545,6339189.519,18.1640386568558,57.1559746814946
4247,4,"V Gotlands s kustvatten","block/grus","öar","06_dyner",244,20174247244,"6-Mod exponerat",16.8,109,691508.3444,6338103.2059,18.1655920923373,57.1461706855919
4247,4,"V Gotlands s kustvatten","sand","öar","06_dyner",245,20174247245,"6-Mod exponerat",8.1,95,691514.8957,6338061.2417,18.165668023415,57.1457915549462
4247,4,"V Gotlands s kustvatten","sand","öar","06_dyner",246,20174247246,"6-Mod exponerat",10.6,60,691533.4811,6338883.0408,18.1666049499905,57.1531549784212
4247,4,"V Gotlands s kustvatten","sand","öar","03_sand",247,20174247247,"6-Mod exponerat",12.2,116,691586.1219,6338541.0829,18.1672113818626,57.1500658249398
4247,4,"V Gotlands s kustvatten","sand","öar","06_dyner",248,20174247248,"6-Mod exponerat",13.2,42,691611.4972,6337847.8772,18.1670983863364,57.1438375036307
4247,4,"V Gotlands s kustvatten","sand","öar","03_sand",249,20174247249,"5-Skyddat",4.6,88,692122.9613,6337746.3981,18.1754594693702,57.1427137667148
4247,4,"V Gotlands s kustvatten","block/grus","öar","02_block/grus",250,20174247250,"6-Mod exponerat",55.9,313,692284.2562,6337949.7033,18.1782772009796,57.144469852382
4247,4,"V Gotlands s kustvatten","strandäng/våtmark","öar","04_strandäng/våtmark",251,20174247251,"6-Mod exponerat",108.2,48,693204.5088,6338104.4788,18.1935810017699,57.1454721401933
4247,4,"V Gotlands s kustvatten","strandäng/våtmark","öar","04_strandäng/våtmark",252,20174247252,"6-Mod exponerat",28.4,112,693596.5464,6337978.6577,18.1999522168017,57.1441786350787
4247,4,"V Gotlands s kustvatten","sand","öar","06_dyner",253,20174247253,"6-Mod exponerat",10.2,53,693790.1698,6337805.9194,18.20301294656,57.1425477013606
4247,4,"V Gotlands s kustvatten","strandäng/våtmark","öar","04_strandäng/våtmark",254,20174247254,"5-Skyddat",77.2,358,694556.8985,6337781.7698,18.2156441770875,57.1420071837872
4248,4,"Ö Gotlands s kustvatten","block/grus","fastland","06_dyner",255,20174248255,"6-Mod exponerat",15,349,720105.8578,6347618.1753,18.6456895087338,57.2186696831918
4248,4,"Ö Gotlands s kustvatten","sand","fastland","06_dyner",256,20174248256,"6-Mod exponerat",12.3,335,720281.1284,6347723.1466,18.6486788811128,57.2195265408897
4248,4,"Ö Gotlands s kustvatten","block/grus","fastland","06_dyner",257,20174248257,"6-Mod exponerat",13.2,315,720692.3979,6348146.1927,18.6558508319545,57.2231212436142
4248,4,"Ö Gotlands s kustvatten","sand","fastland","06_dyner",258,20174248258,"6-Mod exponerat",11.9,323,720835.434,6348246.6707,18.6583040524021,57.2239531055821
4248,4,"Ö Gotlands s kustvatten","sand","fastland","06_dyner",259,20174248259,"6-Mod exponerat",13,15,721109.8812,6348330.3144,18.662914318443,57.2245706097106
4248,4,"Ö Gotlands s kustvatten","sand","fastland","06_dyner",260,20174248260,"6-Mod exponerat",21,17,721654.1011,6349113.821,18.67260771712,57.2313315872606
4248,4,"Ö Gotlands s kustvatten","block/grus","fastland","10_vasstrand",261,20174248261,"5-Skyddat",8.8,212,721987.2673,6349695.3556,18.678634744594,57.2363835100069
4248,4,"Ö Gotlands s kustvatten","block/grus","fastland","06_dyner",262,20174248262,"6-Mod exponerat",14.4,358,722005.1145,6348519.5234,18.6778790973799,57.2258339496848
4248,4,"Ö Gotlands s kustvatten","block/grus","fastland","06_dyner",263,20174248263,"6-Mod exponerat",9.6,101,722121.2778,6347950.9605,18.6792909545124,57.2206806920414
4248,4,"Ö Gotlands s kustvatten","block/grus","fastland","06_dyner",264,20174248264,"7-Exponerat",9.8,20,722157.0273,6347577.6999,18.6795482275142,57.2173172162172
4248,4,"Ö Gotlands s kustvatten","block/grus","fastland","06_dyner",265,20174248265,"5-Skyddat",7.7,157,722178.9987,6348018.3784,18.6803050695627,57.2212570896097
4248,4,"Ö Gotlands s kustvatten","sand","fastland","03_sand",266,20174248266,"6-Mod exponerat",5.3,223,722324.9131,6349480.053,18.6840241260285,57.2342896438382
4248,4,"Ö Gotlands s kustvatten","sand","fastland","06_dyner",267,20174248267,"7-Exponerat",7.8,355,722341.3039,6347605.7341,18.6826182648348,57.2174791789091
4248,4,"Ö Gotlands s kustvatten","block/grus","fastland","06_dyner",268,20174248268,"6-Mod exponerat",13.4,263,722708.7282,6347968.4714,18.6890144454565,57.2205525750161
4248,4,"Ö Gotlands s kustvatten","sand","fastland","06_dyner",269,20174248269,"6-Mod exponerat",24.1,170,722850.0105,6349316.4513,18.6925579167491,57.2325678739458
4248,4,"Ö Gotlands s kustvatten","sand","fastland","06_dyner",270,20174248270,"6-Mod exponerat",26.7,1,722873.2619,6348481.0809,18.6921929958624,57.2250678853683
4248,4,"Ö Gotlands s kustvatten","sand","fastland","03_sand",271,20174248271,"6-Mod exponerat",7.3,78,722994.7628,6348453.8786,18.6941766549691,57.2247649177136
4248,4,"Ö Gotlands s kustvatten","sand","fastland","06_dyner",272,20174248272,"6-Mod exponerat",9.3,68,723096.6985,6348354.2183,18.6957718932102,57.2238218974093
4248,4,"Ö Gotlands s kustvatten","sand","fastland","06_dyner",273,20174248273,"5-Skyddat",7.6,113,723127.1731,6349354.3255,18.6971735624101,57.2327724778642
4248,4,"Ö Gotlands s kustvatten","sand","fastland","06_dyner",274,20174248274,"7-Exponerat",13.6,303,723369.3166,6348687.9051,18.7005772080275,57.2266804012295
4248,4,"Ö Gotlands s kustvatten","sand","fastland","06_dyner",275,20174248275,"6-Mod exponerat",8.2,249,723431.0097,6349355.3396,18.7021970353159,57.2326334733092
4248,4,"Ö Gotlands s kustvatten","block/grus","fastland","06_dyner",276,20174248276,"7-Exponerat",17.7,266,723451.049,6348955.4042,18.7021685970719,57.2290385192021
4248,4,"Ö Gotlands s kustvatten","sand","fastland","06_dyner",277,20174248277,"6-Mod exponerat",26.8,332,723556.7396,6349493.7026,18.7043999150588,57.2338124691965
4254,4,"Ö Gotlands n kustvatten","sand","fastland","03_sand",278,20174254278,"4-Mycket skyddat",8.3,53,727425.7018,6406811.7342,18.8217189392592,57.7456539721041
4254,4,"Ö Gotlands n kustvatten","block/grus","öar","06_dyner",279,20174254279,"5-Skyddat",7.4,102,727739.5285,6405606.5303,18.8258367591377,57.7346934606292
4254,4,"Ö Gotlands n kustvatten","strandäng/våtmark","öar","04_strandäng/våtmark",280,20174254280,"5-Skyddat",21.1,282,727838.7308,6405703.0101,18.8275904846573,57.7355078636557
4255,4,"Gotlands nv kustvatten","block/grus","fastland","06_dyner",281,20174255281,"6-Mod exponerat",9,110,702543.3865,6405340.9966,18.4032451554811,57.7443787923993
4255,4,"Gotlands nv kustvatten","block/grus","fastland","06_dyner",282,20174255282,"6-Mod exponerat",12.5,98,702612.2082,6405578.0607,18.4045992006547,57.7464734017888
4255,4,"Gotlands nv kustvatten","block/grus","fastland","06_dyner",283,20174255283,"6-Mod exponerat",6.6,67,702894.9103,6406327.1832,18.4099730402477,57.7530627884053
4255,4,"Gotlands nv kustvatten","strandäng/våtmark","fastland","06_dyner",284,20174255284,"6-Mod exponerat",28.8,87,702940.6862,6406725.7108,18.4110777909888,57.7566154925822
4255,4,"Gotlands nv kustvatten","block/grus","fastland","06_dyner",285,20174255285,"6-Mod exponerat",38.5,76,703017.2559,6407092.6819,18.4126726606592,57.7598713072414
4255,4,"Gotlands nv kustvatten","block/grus","fastland","06_dyner",286,20174255286,"6-Mod exponerat",34.6,71,703019.8234,6407087.3631,18.4127112316613,57.7598224552591
4255,4,"Gotlands nv kustvatten","block/grus","fastland","06_dyner",287,20174255287,"6-Mod exponerat",34.8,112,703024.0558,6407079.4436,18.4127755316661,57.7597495312134
4256,4,"Kappelshamnsviken","sand","fastland","06_dyner",288,20174256288,"6-Mod exponerat",15.6,299,723032.7868,6424444.903,18.7645447954886,57.9059027806571
4256,4,"Kappelshamnsviken","sand","fastland","06_dyner",289,20174256289,"6-Mod exponerat",16.5,249,723087.5469,6423928.8192,18.764982383506,57.9012498657649
4256,4,"Kappelshamnsviken","sand","fastland","06_dyner",290,20174256290,"6-Mod exponerat",13.4,244,723214.1779,6423632.0732,18.7668355833824,57.8985269077851
4256,4,"Kappelshamnsviken","sand","fastland","06_dyner",291,20174256291,"6-Mod exponerat",15.9,249,723288.0167,6423461.219,18.7679181082267,57.8969586638905
4256,4,"Kappelshamnsviken","sand","fastland","06_dyner",292,20174256292,"6-Mod exponerat",19.7,256,723411.0628,6423079.0363,18.7696302781842,57.8934717112728
4256,4,"Kappelshamnsviken","sand","fastland","06_dyner",293,20174256293,"6-Mod exponerat",16.2,247,723480.7447,6422889.6996,18.770625209063,57.8917398715393
